TyreLife,CompoundEnc,RaceLapPct,Stint,FuelLoad,IsWarmup,TrackTemp,AirTemp,CircuitThrottlePct,CircuitBrakePct,CircuitAvgSpeed,Driver,Team,LapTimeSec,Compound,Circuit,Year,LapNumber,TyreLife
6.0,1,0.5625,3.0,56.0,0,28.8,22.1,37.45257679290948,30.26461759775092,153.290093365853,RUS,Mercedes,79.332,MEDIUM,Monaco Grand Prix,2022,36.0,6.0
14.0,2,0.5625,4.0,56.0,0,28.8,22.1,37.45257679290948,30.26461759775092,153.290093365853,NOR,McLaren,79.504,HARD,Monaco Grand Prix,2022,36.0,14.0
6.0,1,0.5625,3.0,56.0,0,28.8,22.1,37.45257679290948,30.26461759775092,153.290093365853,ALO,Alpine,82.259,MEDIUM,Monaco Grand Prix,2022,36.0,6.0
6.0,1,0.5625,4.0,56.0,0,28.8,22.1,37.45257679290948,30.26461759775092,153.290093365853,HAM,Mercedes,82.305,MEDIUM,Monaco Grand Prix,2022,36.0,6.0
6.0,1,0.5625,3.0,56.0,0,28.8,22.1,37.45257679290948,30.26461759775092,153.290093365853,OCO,Alpine,82.32,MEDIUM,Monaco Grand Prix,2022,36.0,6.0
16.0,2,0.5625,3.0,56.0,0,28.8,22.1,37.45257679290948,30.26461759775092,153.290093365853,BOT,Alfa Romeo,82.169,HARD,Monaco Grand Prix,2022,36.0,16.0
14.0,2,0.5625,4.0,56.0,0,28.8,22.1,37.45257679290948,30.26461759775092,153.290093365853,VET,Aston Martin,82.257,HARD,Monaco Grand Prix,2022,36.0,14.0
14.0,2,0.5625,4.0,56.0,0,28.8,22.1,37.45257679290948,30.26461759775092,153.290093365853,GAS,AlphaTauri,82.393,HARD,Monaco Grand Prix,2022,36.0,14.0
17.0,2,0.5625,3.0,56.0,0,28.8,22.1,37.45257679290948,30.26461759775092,153.290093365853,RIC,McLaren,82.229,HARD,Monaco Grand Prix,2022,36.0,17.0
7.0,1,0.5625,4.0,56.0,0,28.8,22.1,37.45257679290948,30.26461759775092,153.290093365853,TSU,AlphaTauri,82.353,MEDIUM,Monaco Grand Prix,2022,36.0,7.0
7.0,1,0.5625,3.0,56.0,0,28.8,22.1,37.45257679290948,30.26461759775092,153.290093365853,ZHO,Alfa Romeo,82.159,MEDIUM,Monaco Grand Prix,2022,36.0,7.0
